model,threshold,r,p,fpr,tpr,0.9727243925042249,0.998330892695054
poly-SVM,-13.815510557964274,0.047657003817594495,1.0,0.0,0.0
poly-SVM,-13.814828904252607,0.09371645611427627,0.9991197183098591,0.0,0.0008802816901408451
poly-SVM,-13.81465500354045,0.09372419488026425,0.9991197183098591,0.0,0.0017605633802816902
poly-SVM,-13.814632702693935,0.09373193492443636,0.9991197183098591,0.0,0.002640845070422535
poly-SVM,-13.814589301850944,0.09373967624710935,0.9991197183098591,0.0,0.0035211267605633804
poly-SVM,-13.814521995846354,0.09374741884859998,0.9991197183098591,0.0,0.0044014084507042256
poly-SVM,-13.814433439892353,0.09375516272922518,0.9991197183098591,0.0,0.00528169014084507
poly-SVM,-13.814283885939576,0.09376290788930194,0.9991197183098591,0.0,0.006161971830985915
poly-SVM,-13.814089462791282,0.09377065432914738,0.9991197183098591,0.0,0.007922535211267605
poly-SVM,-13.81362432362631,0.09377840204907874,0.9991197183098591,0.0,0.008802816901408451
poly-SVM,-13.813426065699602,0.09378615104941332,0.9991197183098591,0.0,0.009683098591549295
poly-SVM,-13.813260260540734,0.09379390133046855,0.9991197183098591,0.0,0.01056338028169014
poly-SVM,-13.81323407156888,0.09380165289256198,0.9991197183098591,0.0,0.011443661971830986
poly-SVM,-13.81316652516374,0.09380940573601124,0.9991197183098591,0.0,0.01232394366197183
poly-SVM,-13.813106285797556,0.09381715986113408,0.9991197183098591,0.0,0.014084507042253521
poly-SVM,-13.812888699048873,0.09382491526824832,0.9991197183098591,0.0,0.014964788732394365
poly-SVM,-13.812705264880073,0.09383267195767196,0.9991197183098591,0.0,0.01584507042253521
poly-SVM,-13.812146063129232,0.09384042992972302,0.9991197183098591,0.0,0.016725352112676055
poly-SVM,-13.811880953787771,0.0938481891847197,0.9991197183098591,0.0,0.017605633802816902
poly-SVM,-13.811710806503,0.09385594972298024,0.9991197183098591,0.0,0.018485915492957746
poly-SVM,-13.811246922557707,0.09386371154482302,0.9991197183098591,0.0,0.01936619718309859
poly-SVM,-13.811116680849622,0.09387923904052936,0.9991197183098591,0.0,0.020246478873239437
poly-SVM,-13.811106564604719,0.0938870047150302,0.9991197183098591,0.0,0.02112676056338028
poly-SVM,-13.81109901218856,0.09389477167438783,0.9991197183098591,0.0,0.022007042253521125
poly-SVM,-13.810755262196725,0.09390253991892115,0.9991197183098591,0.0,0.022887323943661973
poly-SVM,-13.810524580575,0.0939103094489492,0.9991197183098591,0.0,0.023767605633802816
poly-SVM,-13.810228525408776,0.09391808026479107,0.9991197183098591,0.0,0.02464788732394366
poly-SVM,-13.810219393076991,0.09392585236676597,0.9991197183098591,0.0,0.025528169014084508
poly-SVM,-13.809919492326452,0.09393362575519325,0.9991197183098591,0.0,0.02640845070422535
poly-SVM,-13.809764616401475,0.09394140043039231,0.9991197183098591,0.0,0.027288732394366196
poly-SVM,-13.809738779929232,0.09394917639268273,0.9991197183098591,0.0,0.028169014084507043
poly-SVM,-13.809551345773038,0.0939569536423841,0.9991197183098591,0.0,0.029049295774647887
poly-SVM,-13.80928412939158,0.09396473217981621,0.9991197183098591,0.0,0.03169014084507042
poly-SVM,-13.808963804208998,0.0939725120052989,0.9991197183098591,0.0,0.032570422535211266
poly-SVM,-13.808501939888574,0.09398029311915211,0.9991197183098591,0.0,0.03345070422535211
poly-SVM,-13.808302828409303,0.09398807552169593,0.9991197183098591,0.0,0.03433098591549296
poly-SVM,-13.808295860427506,0.09399585921325052,0.9991197183098591,0.0,0.035211267605633804
poly-SVM,-13.808251713398732,0.09400364419413616,0.9991197183098591,0.0,0.03609154929577465
poly-SVM,-13.808146115701968,0.09401143046467324,0.9991197183098591,0.0,0.03697183098591549
poly-SVM,-13.80664537565847,0.09401921802518225,0.9991197183098591,0.0,0.037852112676056336
poly-SVM,-13.806306130536846,0.09402700687598377,0.9991197183098591,0.0,0.03873239436619718
poly-SVM,-13.806235910677367,0.0940347970173985,0.9991197183098591,0.0,0.040492957746478875
poly-SVM,-13.805985017246195,0.09404258844974729,0.9991197183098591,0.0,0.04225352112676056
poly-SVM,-13.805840609462102,0.09405038117335102,0.9991197183098591,0.0,0.043133802816901406
poly-SVM,-13.80582112114752,0.0940581751885307,0.9991197183098591,0.0,0.04401408450704225
poly-SVM,-13.805793256443753,0.0940659704956075,0.9991197183098591,0.0,0.0448943661971831
poly-SVM,-13.804826683290598,0.09407376709490262,0.9991197183098591,0.0,0.045774647887323945
poly-SVM,-13.8047372628256,0.0940815649867374,0.9991197183098591,0.0,0.04665492957746479
poly-SVM,-13.804001932121256,0.0940893641714333,0.9991197183098591,0.0,0.04753521126760563
poly-SVM,-13.803691092300403,0.09409716464931189,0.9991197183098591,0.0,0.04841549295774648
poly-SVM,-13.803234206224825,0.0941049664206948,0.9991197183098591,4.405092286683406e-05,0.05017605633802817
poly-SVM,-13.802817652219346,0.09411276948590382,0.9991197183098591,4.405092286683406e-05,0.05193661971830986
poly-SVM,-13.802537950068482,0.0941205738452608,0.9991197183098591,4.405092286683406e-05,0.0528169014084507
poly-SVM,-13.802505602741736,0.09412837949908774,0.9991197183098591,4.405092286683406e-05,0.05369718309859155
poly-SVM,-13.802487890415403,0.09413618644770673,0.9991197183098591,4.405092286683406e-05,0.05457746478873239
poly-SVM,-13.802304318505168,0.09414399469143994,0.9991197183098591,4.405092286683406e-05,0.05545774647887324
poly-SVM,-13.802041746572925,0.0941518042306097,0.9991197183098591,4.405092286683406e-05,0.056338028169014086
poly-SVM,-13.80156850525304,0.09415961506553841,0.9991197183098591,4.405092286683406e-05,0.05721830985915493
poly-SVM,-13.801292339108425,0.09416742719654858,0.9991197183098591,4.405092286683406e-05,0.058098591549295774
poly-SVM,-13.801250103429881,0.09417524062396283,0.9991197183098591,4.405092286683406e-05,0.05897887323943662
poly-SVM,-13.801152015282188,0.0941830553481039,0.9991197183098591,4.405092286683406e-05,0.05985915492957746
poly-SVM,-13.800820318958273,0.0941908713692946,0.9991197183098591,4.405092286683406e-05,0.06073943661971831
poly-SVM,-13.800766702936162,0.09419868868785791,0.9991197183098591,4.405092286683406e-05,0.061619718309859156
poly-SVM,-13.800616791392184,0.09420650730411687,0.9991197183098591,4.405092286683406e-05,0.0625
